appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price
324510,Boundless,2018-09-11,1,Wonderstruck,Square Enix,windows;mac,0,Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support,Action;Adventure;Indie;Massively Multiplayer;RPG,Sandbox;Massively Multiplayer;Open World,59,1153,486,55204,55204,20000-50000,32.99
340170,FINAL FANTASY TYPE-0™ HD,2015-08-18,1,Square Enix,Square Enix,windows,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG,RPG;JRPG;Action,49,1447,956,73,73,100000-200000,19.99
345350,LIGHTNING RETURNS™: FINAL FANTASY® XIII,2015-12-10,1,Square Enix,Square Enix,windows,16,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,RPG;JRPG;Female Protagonist,42,2135,527,2639,2639,200000-500000,12.99
346830,FINAL FANTASY IV: THE AFTER YEARS,2015-05-11,1,Square Enix,Square Enix,windows,12,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,RPG;JRPG;Singleplayer,50,160,96,0,0,50000-100000,10.99
359870,FINAL FANTASY X/X-2 HD Remaster,2016-05-12,1,Square Enix,Square Enix,windows,12,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,JRPG;Story Rich;RPG,69,6334,723,596,682,500000-1000000,19.99
377840,FINAL FANTASY IX,2016-04-14,1,Square Enix,Square Enix,windows,12,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,JRPG;Great Soundtrack;Story Rich,85,3875,325,1911,3665,200000-500000,15.99
382890,FINAL FANTASY V,2015-09-24,1,Square Enix,Square Enix,windows,12,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,RPG;JRPG;Class-Based,96,489,198,0,0,100000-200000,10.99
382900,FINAL FANTASY VI,2015-12-16,1,Square Enix,Square Enix,windows,12,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG,RPG;JRPG;Story Rich,28,884,259,0,0,100000-200000,10.99
410850,DRAGON QUEST HEROES™ Slime Edition,2015-12-03,1,"KOEI TECMO GAMES CO., LTD.",Square Enix,windows,12,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;RPG,Action;Hack and Slash;JRPG,50,698,327,0,0,50000-100000,24.99
421740,Goetia,2016-04-14,1,Sushee,Square Enix,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Point & Click,16,223,51,0,0,50000-100000,9.99
427820,Hitman GO: Definitive Edition,2016-02-23,1,Square Enix Montréal,Square Enix,windows;linux,7,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Strategy,Strategy;Turn-Based;Puzzle,26,782,152,210,210,100000-200000,6.49
434660,Octahedron: Transfixed Edition,2018-03-20,1,Demimonde,Square Enix,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie,Indie;Platformer;Great Soundtrack,35,62,2,0,0,0-20000,9.99
436290,Children of Zodiarcs,2017-07-18,1,Cardboard Utopia,Square Enix,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;RPG;Strategy,RPG;Indie;Strategy,40,210,77,0,0,20000-50000,13.59
441830,I am Setsuna,2016-07-19,1,Tokyo RPG Factory,Square Enix,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG,JRPG;RPG;Turn-Based Combat,50,848,310,1136,1136,50000-100000,29.99
489940,BATTALION 1944,2018-02-01,1,Bulkhead Interactive,Square Enix,windows,0,Multi-player;Online Multi-Player;Steam Achievements;In-App Purchases;Partial Controller Support,Action;Massively Multiplayer;Early Access,Early Access;FPS;World War II,0,3869,3623,639,846,200000-500000,15.99
499520,The Turing Test,2016-08-30,1,Bulkhead Interactive,Square Enix,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Puzzle;First-Person;Space,15,3012,486,357,434,200000-500000,14.99
517630,Just Cause 4,2018-12-04,1,Avalanche Studios,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Action;Open World;Destruction,52,2075,3780,1337,2634,100000-200000,44.99
522740,Oh My Godheads,2017-12-05,1,Titutitech,Square Enix,windows,0,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action,Action;4 Player Local;Local Co-Op,17,10,2,0,0,0-20000,10.99
524220,NieR:Automata™,2017-03-17,1,Square Enix;PlatinumGames Inc.,Square Enix,windows,18,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;RPG,Great Soundtrack;Story Rich;Female Protagonist,47,39387,9414,2022,1782,500000-1000000,29.99
525240,LOST SPHEAR,2018-01-23,1,Tokyo RPG Factory,Square Enix,windows,7,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,RPG,RPG;JRPG;Turn-Based,50,67,40,0,0,0-20000,34.99
526180,Deus Ex: Mankind Divided™ - VR Experience,2017-01-24,1,Eidos Montreal,Square Enix,windows,18,Single-player;Full controller support,Action;RPG,Action;RPG;VR,0,116,112,0,0,50000-100000,0
532210,Life is Strange 2,2018-09-26,1,DONTNOD Entertainment,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Choices Matter;Story Rich;Adventure,46,4749,950,325,400,100000-200000,6.49
536930,MOBIUS FINAL FANTASY™,2017-02-05,1,Square Enix,Square Enix,windows,12,Single-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases;Steam Cloud,Free to Play;RPG,Free to Play;RPG;Fantasy,35,2456,1082,462,689,1000000-2000000,0
540840,Lara Croft GO,2016-12-04,1,Square Enix Montréal,Square Enix,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Adventure;Puzzle;Lara Croft,17,1170,154,145,252,100000-200000,7.99
542050,Forgotton Anne,2018-05-15,1,ThroughLine Games,Square Enix,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Casual;Indie,Adventure;Indie;Platformer,33,451,36,323,347,20000-50000,15.49
552700,WORLD OF FINAL FANTASY®,2017-11-21,1,Square Enix,Square Enix,windows,12,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,RPG,RPG;JRPG;Fantasy,49,1136,287,519,561,50000-100000,18.49
555450,Deus Ex: Breach™,2017-01-24,1,Eidos Montreal,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Violent;Action;RPG,Action;RPG;Violent,17,92,123,22,36,50000-100000,0
574050,DRAGON QUEST HEROES™ II,2017-04-25,1,"Square Enix;KOEI TECMO GAMES CO., LTD.",Square Enix,windows,12,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG,RPG;Action;JRPG,43,398,169,0,0,20000-50000,39.99
595520,FINAL FANTASY XII THE ZODIAC AGE,2018-02-01,1,Square Enix,Square Enix,windows,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Violent;RPG,RPG;JRPG;Fantasy,41,1706,277,221,221,100000-200000,34.99
606370,Romancing SaGa 2,2017-12-15,1,Square Enix;ArtePiazza,Square Enix,windows,7,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,RPG;JRPG;Pixel Graphics,42,72,50,0,0,0-20000,19.99
609150,STAR OCEAN™ - THE LAST HOPE -™ 4K & Full HD Remaster,2017-11-28,1,Square Enix;tri-Ace,Square Enix,windows,12,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG,RPG;Action;JRPG,46,503,223,0,0,50000-100000,15.99
613830,CHRONO TRIGGER®,2018-02-27,1,Square Enix,Square Enix,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,RPG;JRPG;Classic,13,1121,376,0,0,100000-200000,11.99
614090,Deadbeat Heroes,2017-10-10,1,Deadbeat Productions,Square Enix,windows,0,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Action,Action;Local Co-Op;Indie,14,15,2,0,0,0-20000,10.99
629860,Spelunker Party!,2017-10-19,1,"Tozai Games, Inc.;O-TWO inc.",Square Enix,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure,Action;Adventure;Platformer,35,24,3,0,0,0-20000,23.99
637650,FINAL FANTASY XV WINDOWS EDITION,2018-03-06,1,Square Enix,Square Enix,windows,16,Single-player;Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG,RPG;Open World;JRPG,97,13789,4046,851,701,500000-1000000,34.99
637670,Secret of Mana,2018-02-15,1,Square Enix,Square Enix,windows,7,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;RPG,JRPG;RPG;Singleplayer,37,936,518,244,244,50000-100000,29.99
648600,FINAL FANTASY XV WINDOWS EDITION MOD ORGANIZER,2018-06-07,1,Square Enix,Square Enix,windows,16,Single-player;Steam Workshop,Free to Play,Free to Play,0,12,14,0,0,20000-50000,0
687260,Tokyo Dark,2017-09-07,1,Cherrymochi,Square Enix,windows,18,Single-player;Steam Achievements;Steam Trading Cards,Adventure,Anime;Visual Novel;Female Protagonist,44,537,54,433,433,20000-50000,13.59
692360,Tales of Wedding Rings VR,2018-09-24,1,Square Enix,Square Enix,windows,0,Single-player,Casual,Casual;Anime;VR,0,23,5,0,0,0-20000,16.99
714370,LEFT ALIVE™,2019-03-05,1,Square Enix,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Action;Violent;Gore,49,99,394,0,0,0-20000,44.99
742120,DRAGON QUEST® XI: Echoes of an Elusive Age™ - Digital Edition of Light,2018-09-04,1,Square Enix,Square Enix,windows,12,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG,JRPG;RPG;Turn-Based Combat,58,3663,281,2622,2622,100000-200000,39.99
750920,Shadow of the Tomb Raider,2018-09-14,1,Eidos-Montréal;Crystal Dynamics;Nixxes software,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Adventure;Action;Lara Croft,99,10832,4408,672,733,500000-1000000,44.99
790540,THE QUIET MAN™,2018-11-01,1,Square Enix;Human Head Studios,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action,Violent;Action;FMV,13,118,236,0,0,0-20000,11.99
845070,The Awesome Adventures of Captain Spirit,2018-06-25,1,DONTNOD Entertainment,Square Enix,windows,0,Single-player;Full controller support;Steam Cloud,Adventure;Free to Play,Free to Play;Story Rich;Choices Matter,0,8077,667,68,65,500000-1000000,0
921590,DISSIDIA FINAL FANTASY NT Free Edition,2019-03-12,1,"Square Enix;KOEI TECMO GAMES CO., LTD.",Square Enix,windows,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Free to Play,Free to Play;Action;Multiplayer,56,620,1005,285,289,200000-500000,0
337000,Deus Ex: Mankind Divided,2016-08-23,1,Eidos Montreal;Feral Interactive (Linux);Feral Interactive (Mac),Square Enix;Feral Interactive (Linux);Feral Interactive (Mac),windows;mac;linux,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG,Cyberpunk;Stealth;Action,81,16023,7344,798,977,1000000-2000000,19.99
8000,Tomb Raider: Anniversary,2007-06-05,1,Crystal Dynamics;Feral Interactive (Mac),Square Enix;Feral Interactive (Mac),windows,16,Single-player;Partial Controller Support,Action;Adventure,Action;Adventure;Female Protagonist,0,1964,389,239,280,500000-1000000,6.99
238010,Deus Ex: Human Revolution - Director's Cut,2013-10-25,1,Eidos Montreal;Feral Interactive (Mac),Square Enix;Feral Interactive (Mac),windows;mac,16,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud;Commentary available,Action;RPG,Cyberpunk;Stealth;RPG,59,13044,1233,947,875,1000000-2000000,12.99
239160,Thief,2014-02-27,1,Eidos-Montréal;Feral Interactive (Mac),Square Enix;Feral Interactive (Mac),windows;mac,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure,Stealth;Action;Adventure,37,10486,4326,276,192,1000000-2000000,19.99
307690,Sleeping Dogs: Definitive Edition,2014-10-08,1,United Front Games;Feral Interactive (Mac),SQUARE ENIX;Feral Interactive (Mac),windows;mac,18,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure;Racing,Open World;Action;Martial Arts,59,15529,1904,636,602,1000000-2000000,19.99
203160,Tomb Raider,2013-03-04,1,Crystal Dynamics;Eidos-Montréal;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral Interactive (Mac);Feral Interactive (Linux),windows;mac;linux,18,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Adventure;Action;Female Protagonist,50,93509,4103,527,475,5000000-10000000,14.99
319630,Life is Strange - Episode 1,2015-01-29,1,DONTNOD Entertainment;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral interactive (Mac);Feral Interactive (Linux),windows;mac;linux,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Story Rich;Choices Matter;Great Soundtrack,60,118634,4496,412,145,5000000-10000000,0
391220,Rise of the Tomb Raider™,2016-02-09,1,Crystal Dynamics;Eidos-Montréal;Feral Interactive (Mac);Feral Interactive (Linux);Nixxes software,Square Enix;Feral Interactive (Mac);Feral Interactive (Linux),windows;mac;linux,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure,Adventure;Action;Lara Croft,143,49004,3838,817,656,2000000-5000000,39.99
554620,Life is Strange: Before the Storm,2017-08-31,1,Deck Nine;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral Interactive (Mac);Feral Interactive (Linux),windows;mac;linux,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Story Rich;Choices Matter;Great Soundtrack,34,21705,1520,478,651,500000-1000000,13.99
546900,Fear Effect Sedna,2018-03-06,1,Sushee,Square Enix;Forever Entertainment S. A.,windows,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Strategy,Action;Strategy;Indie,24,40,46,0,0,0-20000,15.99
1600,Dangerous Waters,2006-02-07,1,Sonalysts,Strategy First,windows,0,Single-player;Multi-player,Strategy,Strategy;Simulation;Naval,0,140,44,0,0,50000-100000,22.99
1610,Space Empires IV Deluxe,2006-02-07,1,Malfador Machinations,Strategy First,windows,0,Single-player;Multi-player,Strategy,Strategy;4X;Sci-fi,0,112,26,0,0,50000-100000,6.99
1630,Disciples II: Rise of the Elves,2006-07-06,1,Strategy First,Strategy First,windows,0,Single-player;Multi-player;Co-op,Strategy,Strategy;Turn-Based Strategy;Fantasy,0,451,108,0,0,100000-200000,4.99
1640,Disciples II: Gallean's Return,2006-07-06,1,Strategy First,Strategy First,windows,0,Single-player;Multi-player;Co-op,Strategy,Turn-Based Strategy;Strategy;Classic,0,490,152,9,12,100000-200000,4.99
1670,Iron Warriors: T - 72 Tank Command,2006-07-26,1,Strategy First,Strategy First,windows,0,Single-player;Multi-player,Strategy,Simulation;Strategy;Tanks,0,137,102,0,0,20000-50000,3.99
1690,Space Empires V,2006-10-16,1,Malfador Machinations,Strategy First,windows,0,Single-player;Multi-player,Strategy,Strategy;4X;Space,0,191,85,35,35,50000-100000,10.99
2900,688(I) Hunter/Killer,2006-10-26,1,Sonalysts,Strategy First,windows,0,Single-player;Multi-player,Strategy,Strategy;Simulation;Naval,0,52,17,0,0,20000-50000,22.99
2910,Fleet Command,2006-10-26,1,Sonalysts,Strategy First,windows,0,Single-player,Strategy,Strategy;Simulation;Naval,0,127,31,0,0,50000-100000,22.99
2920,Sub Command,2006-10-26,1,Sonalysts,Strategy First,windows,0,Single-player;Multi-player;Co-op;Includes level editor,Strategy,Strategy;Simulation;Naval,0,33,14,0,0,20000-50000,22.99
2990,FlatOut 2™,2006-12-21,1,Bugbear Entertainment,Strategy First,windows,0,Single-player,Racing,Racing;Destruction;Multiplayer,0,5438,343,293,351,500000-1000000,5.99
6200,Ghost Master®,2006-12-21,1,Sick Puppies,Strategy First,windows,0,Single-player,Strategy,Strategy;Comedy;Puzzle,0,1025,164,21,21,100000-200000,3.99
6210,Vegas: Make It Big™,2006-12-21,1,Deepred,Strategy First,windows,0,Single-player,Strategy,Strategy;Simulation;Management,0,91,33,0,0,20000-50000,3.99
6220,FlatOut,2007-02-02,1,Bugbear Entertainment,Strategy First,windows,0,Single-player;Multi-player,Racing,Racing;Destruction;Driving,0,1977,186,78,96,200000-500000,4.99
6250,Making History: The Calm & the Storm,2007-03-13,1,Muzzy Lane,Strategy First,windows,0,Single-player;Multi-player,Action;Strategy,Strategy;Action;Grand Strategy,0,460,107,0,0,50000-100000,3.99
6270,Ducati World Championship,2007-09-21,1,Artematica Entertainment,Strategy First,windows,0,Single-player;Multi-player,Racing,Racing;Simulation,0,77,100,0,0,20000-50000,3.99
12310,Culpa Innata,2008-01-18,1,Momentum Digital Media Technologies,Strategy First,windows,0,Single-player,RPG;Casual;Adventure,Adventure;RPG;Sci-fi,0,57,14,0,0,20000-50000,6.99
12320,Sacred Gold,2008-07-09,1,Ascaron Entertainment ltd.,Strategy First,windows,0,Single-player,Action;RPG,RPG;Action;Hack and Slash,0,1489,319,337,404,200000-500000,6.99
12330,Darkstar One,2008-02-13,1,Ascaron Entertainment ltd.,Strategy First,windows,0,Single-player,Action,Action;Space;Sci-fi,0,256,59,0,0,100000-200000,6.99
12360,FlatOut: Ultimate Carnage,2008-08-26,1,Bugbear Entertainment,Strategy First,windows,0,Single-player;Multi-player,Racing,Racing;Destruction;Multiplayer,0,1967,394,37,71,200000-500000,16.99
12390,Exodus from the Earth,2008-10-24,1,Parallax Arts Studio,Strategy First,windows,0,Single-player;Multi-player;Partial Controller Support,Action,Action;FPS;Shooter,0,51,44,0,0,0-20000,10.99
12420,Perimeter 2: New Earth,2009-02-10,1,KDV Games,Strategy First,windows,0,Single-player;Multi-player,Strategy,Strategy;RTS,0,12,41,0,0,0-20000,10.99
12440,Ankh 2: Heart of Osiris,2009-06-16,1,Deck 13,Strategy First,windows,0,Single-player,Adventure,Adventure;Point & Click;Comedy,0,23,17,0,0,20000-50000,10.99
